customer_id,signup_date,total_orders,total_spend,last_order_date,avg_order_value,return_rate,support_tickets,app_sessions_30d,churned,days_since_last_order,orders_last_30d,cart_abandonment_rate,wishlist_additions,avg_review_rating,email_open_rate,gender,age,city,acquisition_channel
C000199,2024-03-30,25,63902.74,2025-03-25,2556.11,0.217,8,97,0,341,1,0.19,20,3.3,0.235,Female,58,DELHI,organic
C000200,2024-05-10,5,14714.08,2025-05-30,2942.82,0.411,10,35,0,275,4,0.221,0,3.1,0.544,Male,45,Pune,referral
C000201,2024-11-22,41,24457.32,2025-12-13,596.52,0.467,3,53,0,78,2,0.208,0,3.7,,,66,Kolkata,paid_ad
C000202,2024-05-30,44,14560.26,2025-06-19,330.92,0.106,2,84,0,255,3,0.402,16,4.4,0.421,female,31,Mumbai,organic
C000203,2024-03-30,1,2487.27,2024-11-21,2487.27,,8,77,0,465,3,0.206,0,,0.337,,61,Kochi,referral
C000204,2024-12-25,7,15749.52,2025-08-31,2249.93,0.063,5,77,0,182,3,0.422,0,1.9,,female,64,Chandigarh,
C000205,2024-08-23,31,49461.41,2024-11-15,1595.53,0.297,9,46,0,471,0,0.332,0,1.1,,female,70,Indore,referral
C000206,2024-12-12,43,10635.86,2025-01-23,247.35,0.226,5,2,0,402,1,0.114,14,3.3,0.492,M,25,Jaipur,paid_ad
C000207,2024-05-23,49,104619.68,2024-09-13,2135.1,0.145,0,94,0,534,3,0.229,8,3.6,0.488,F,21,Bnglr,organic
C000208,2024-07-21,44,35512.7,2025-07-25,807.11,0.417,8,40,0,219,5,0.283,19,3.0,0.222,Male,26,Kolkata,
C000209,2024-07-29,41,66874.28,2024-09-19,1631.08,0.402,7,35,0,528,1,0.129,0,4.5,0.398,,68,Chennai,
C000210,2024-11-10,50,111147.33,2025-09-03,2222.95,0.398,8,61,0,179,3,0.249,17,2.4,,,38,DELHI,social
C000211,2024-10-16,0,0.0,,,,2,23,0,,5,0.319,4,,0.134,M,62,Kochi,referral
C000212,2024-08-17,21,45554.38,2025-09-01,2169.26,0.277,2,86,0,181,2,0.192,2,5.0,0.19,male,63,mumbai,
C000213,2024-09-16,48,87413.57,2025-01-10,1821.12,0.282,8,22,0,415,3,0.671,5,3.7,0.013,,38,DELHI,organic
C000214,2024-09-11,13,2968.61,2025-04-27,228.35,0.458,10,91,0,308,1,0.043,16,2.6,0.467,M,38,Chandigarh,referral
C000215,2024-08-06,21,25094.13,2024-11-27,1194.96,0.161,2,77,0,459,5,0.697,8,2.9,0.155,female,22,Kolkata,referral
C000216,2024-06-03,47,140978.47,2024-08-06,2999.54,0.481,7,7,0,572,3,0.707,4,1.2,0.204,Male,22,Lucknow,
C000217,2024-08-12,13,7346.67,2025-01-31,565.13,0.299,8,98,0,394,4,0.283,12,2.4,0.565,male,52,DELHI,referral
C000218,2024-10-02,1,1893.74,2024-12-22,1893.74,,9,23,0,434,0,0.618,1,,0.541,Male,56,Pune,organic
C000219,2024-12-11,14,8714.16,2025-03-13,622.44,0.067,10,82,0,353,2,0.732,12,3.0,,,68,Bnglr,organic
C000220,2024-06-16,30,70078.11,2024-12-02,2335.94,0.135,3,,0,454,1,0.44,9,4.3,0.149,male,19,DELHI,social
C000221,2024-04-16,11,8892.83,2024-10-31,808.44,0.038,0,60,0,486,4,0.287,6,3.8,,F,45,Hyderabad,organic
C000222,2024-12-12,23,43291.98,2025-09-05,1882.26,0.401,7,68,0,177,3,0.691,2,3.6,,Female,49,Kolkata,organic
C000223,2024-10-06,5,1470.12,2025-09-24,294.02,0.03,10,100,0,158,5,0.654,11,2.1,0.219,Female,26,Pune,
C000224,2024-01-25,13,20358.52,2024-10-28,1566.04,0.451,8,54,0,489,4,0.236,2,1.3,0.453,F,46,Indore,organic
C000225,2024-07-21,49,40729.9,2024-09-12,831.22,0.391,3,,0,535,5,0.044,5,3.6,0.379,male,56,Noida,social
C000226,2024-05-13,47,39065.01,2024-08-24,831.17,0.434,8,9,0,554,0,0.532,15,3.9,0.595,Male,65,Bnglr,paid_ad
C000227,2024-03-05,24,11157.05,2024-11-02,464.88,0.002,7,46,0,484,0,0.171,17,1.5,0.411,F,60,Bnglr,organic
C000228,2024-02-25,30,81633.1,2024-11-23,2721.1,0.004,2,64,0,463,1,0.11,17,4.2,0.168,Female,64,Bnglr,
C000229,2024-10-05,38,31912.29,2025-01-11,839.8,0.451,0,63,0,414,2,0.01,18,4.4,0.163,female,41,Ahmedabad,
C000230,2024-02-12,43,116006.85,2024-09-27,2697.83,0.213,1,19,0,520,0,0.479,11,1.0,0.377,male,42,Pune,social
C000231,2024-10-13,7,20535.51,2025-09-25,2933.64,0.442,4,20,0,157,3,0.557,8,1.8,0.409,,40,Indore,paid_ad
C000232,2024-07-05,7,14130.83,2025-02-08,2018.69,0.159,10,97,0,386,5,0.307,16,2.2,0.147,F,32,bangalore,paid_ad
C000233,2024-11-13,9,15113.09,2025-03-29,1679.23,0.028,10,60,0,337,0,0.082,0,2.6,0.484,Female,29,Delhi,organic
C000234,2024-09-30,46,89148.23,2025-03-12,1938.0,0.008,10,89,0,354,0,0.493,19,4.6,0.389,,56,Bnglr,organic
C000235,2024-02-18,43,14174.08,2024-12-09,329.63,0.475,6,98,0,447,0,0.626,5,2.3,0.394,F,44,Chennai,organic
C000236,2024-06-20,17,5978.69,2024-12-22,351.69,0.127,8,65,0,434,1,0.53,11,3.3,0.524,male,45,Hyderabad,organic
C000237,2024-02-10,3,2665.97,2024-11-05,888.66,,2,26,0,481,3,0.531,6,4.2,0.276,M,59,chennai,social
C000238,2024-09-23,10,28372.55,2025-06-11,2837.26,0.221,0,85,0,263,2,0.091,7,1.7,0.311,F,32,Lucknow,
C000239,2024-06-19,23,43431.93,2025-05-13,1888.34,0.372,5,89,0,292,3,0.38,11,1.9,,Female,18,Delhi,social
C000240,2024-11-04,24,27108.25,2025-03-18,1129.51,0.28,8,53,0,348,4,0.393,20,4.1,0.38,Female,34,Gurgaon,social
C000241,2024-03-15,44,106233.47,2024-03-25,2414.4,0.071,0,66,0,706,4,0.035,4,2.8,0.539,Female,47,Gurgaon,
C000242,2024-09-06,48,51107.41,2024-11-10,1064.74,0.368,1,2,0,476,5,0.109,1,2.2,0.065,female,35,Chennai,paid_ad
C000243,2024-03-06,18,34758.69,2024-07-03,1931.04,0.217,5,97,0,606,3,0.531,16,2.9,0.156,M,70,Delhi,
C000244,2024-05-28,15,14766.12,2025-06-09,984.41,0.043,10,43,0,265,1,0.426,7,4.1,0.195,female,55,Gurgaon,social
C000245,2024-03-17,7,17515.07,2025-02-21,2502.15,0.173,5,59,0,373,0,0.404,7,1.3,,F,25,Ahmedabad,
C000246,2024-03-22,24,25269.27,2024-08-10,1052.89,0.482,0,,0,568,4,0.606,3,3.3,0.574,female,53,Gurgaon,paid_ad
C000247,2024-07-20,30,42859.43,2024-12-18,1428.65,0.058,4,62,0,438,4,0.336,7,4.7,0.436,Male,26,Chandigarh,paid_ad
C000248,2024-01-27,37,87888.59,2025-02-26,2375.37,0.143,9,96,0,368,0,0.267,14,4.8,0.087,Male,34,Hyderabad,social
C000249,2024-11-05,34,95344.14,2025-05-07,2804.24,0.227,10,24,0,298,1,0.642,10,4.9,0.6,male,38,Ahmedabad,
C000250,2024-10-05,50,119004.02,2025-03-01,2380.08,0.042,10,5,0,365,1,0.552,15,5.0,0.375,F,37,Bangalore,paid_ad
C000251,2024-04-09,25,32018.48,2024-04-19,1280.74,0.213,7,82,0,681,5,0.779,10,2.1,0.242,female,20,DELHI,social
C000252,2024-06-29,9,4856.87,2024-12-05,539.65,0.207,3,3,0,451,5,0.494,17,1.9,0.181,M,51,Delhi,
C000253,2024-09-27,4,9303.04,2025-06-16,2325.76,0.32,6,,0,258,5,0.57,10,4.1,,M,57,Gurgaon,social
C000254,2024-04-12,0,0.0,,,,6,66,0,,0,0.217,12,,0.084,Female,999,Jaipur,social
C000255,2024-03-04,50,121510.91,2024-05-14,2430.22,0.279,9,41,0,656,4,0.227,14,3.7,,male,38,Hyderabad,organic
C000256,2024-03-12,23,33039.54,2024-09-02,1436.5,0.412,3,47,0,545,0,0.231,16,4.0,0.475,male,50,Bnglr,paid_ad
C000257,2024-07-14,13,3137.42,2025-01-18,241.34,0.383,3,63,0,407,2,0.076,1,4.8,0.135,F,37,mumbai,paid_ad
C000258,2024-12-06,47,39507.73,2025-11-23,840.59,0.032,0,7,0,98,3,0.641,11,1.5,0.077,F,65,Indore,paid_ad
C000259,2024-07-17,13,19995.36,2024-08-17,1538.1,0.407,3,43,0,561,4,0.493,15,2.8,,,30,Hyderabad,social
C000260,2024-07-25,28,69097.61,2025-03-12,2467.77,0.386,9,33,0,354,4,0.028,10,3.5,0.15,M,43,Indore,paid_ad
C000261,2024-02-29,14,26179.29,2024-04-28,1869.95,0.196,9,74,0,672,1,0.084,15,2.2,0.129,female,18,chennai,organic
C000262,2024-11-04,38,31378.96,2025-03-15,825.76,0.41,4,5,0,351,2,0.543,16,4.9,0.321,F,47,Delhi,social
C000263,2024-12-03,40,57370.11,2025-06-07,1434.25,0.495,10,66,0,267,5,0.607,12,3.2,0.109,M,49,Chennai,social
C000264,2024-07-18,8,20489.63,2024-11-25,2561.2,0.015,0,80,0,461,2,0.777,9,4.4,0.265,female,63,Pune,organic
C000265,2024-09-17,12,24316.24,2024-11-14,2026.35,0.207,4,20,0,472,0,0.672,8,3.4,0.148,M,39,Pune,paid_ad
C000266,2024-06-08,5,22873.87,2024-09-05,1524.92,0.152,10,15,1,542,0,0.68,1,1.7,0.267,,40,BANGALORE,social
C000267,2024-10-09,25,22019.2,2024-11-01,880.77,0.37,7,64,0,485,4,0.569,0,5.0,0.16,M,59,mumbai,
C000268,2024-06-05,30,65981.96,2025-05-20,2199.4,0.206,1,72,0,285,0,0.125,4,4.2,0.419,,26,Pune,referral
C000269,2024-04-21,42,118630.58,2025-04-03,2824.54,0.105,6,11,0,332,0,0.409,10,2.1,0.228,F,26,Pune,paid_ad
C000270,2024-01-03,37,61203.82,2024-01-18,1654.16,0.433,4,44,0,773,1,0.2,9,3.7,,Male,67,Bnglr,referral
C000271,2024-07-09,31,92128.24,2024-11-10,2971.88,0.496,2,21,0,476,0,0.313,19,3.0,,M,51,BANGALORE,paid_ad
C000272,2024-07-08,41,22827.57,2025-02-16,556.77,0.181,7,85,0,378,2,0.572,18,3.5,0.1,M,55,Hyderabad,organic
C000273,2024-07-11,39,41139.75,2025-06-26,1054.87,0.055,4,54,0,248,2,0.107,16,1.1,0.067,F,19,Jaipur,organic
C000274,2024-08-11,27,22120.92,2024-09-27,819.29,0.047,7,39,0,520,1,0.578,1,3.6,0.353,female,45,chennai,paid_ad
C000275,2024-06-19,29,79004.09,2024-10-02,2724.28,0.17,0,10,0,515,3,0.144,11,1.4,,male,47,Kolkata,paid_ad
C000276,2024-04-08,28,46820.1,2024-10-07,1672.15,0.072,3,7,0,510,1,0.696,8,2.5,0.299,F,25,Lucknow,organic
C000277,2024-09-28,38,77787.66,2025-01-25,2047.04,0.003,10,5,0,400,5,0.405,0,2.2,0.541,F,56,Jaipur,social
C000278,2024-12-14,15,111023.53,2025-06-10,2467.19,0.332,6,15,1,264,0,0.061,11,4.7,0.283,F,50,Mumbai,organic
C000279,2024-02-04,12,25888.05,2024-11-15,2157.34,0.049,7,25,0,471,0,0.29,3,1.1,0.558,M,62,Noida,social
C000280,2024-07-05,24,29107.28,2025-01-23,1212.8,0.129,8,7,0,402,3,0.218,0,3.1,,,44,bangalore,referral
C000281,2024-11-14,2,4924.26,2025-04-21,2462.13,,7,32,0,314,2,0.221,0,,0.431,female,56,Noida,
C000282,2024-08-06,24,12728.77,2024-09-06,530.37,0.127,4,,0,541,1,0.535,9,2.6,0.333,male,56,bangalore,referral
C000283,2024-03-22,36,22690.99,2024-04-14,630.31,0.412,8,53,0,686,1,0.029,17,1.4,0.027,Female,26,Kolkata,social
C000284,2024-07-09,41,76581.88,2025-05-09,1867.85,0.436,7,34,0,296,5,0.417,19,4.9,0.051,Female,48,Bangalore,paid_ad
C000285,2024-02-06,5,13123.05,2024-07-10,2624.61,0.168,5,21,0,599,1,0.535,1,4.5,0.569,Male,67,Chennai,
C000286,2024-04-24,16,29930.83,2025-05-05,1870.68,0.414,8,46,0,300,5,0.041,3,2.0,,M,46,mumbai,social
C000287,2024-12-18,24,33557.21,2025-05-24,1398.22,0.399,10,76,0,281,4,0.189,18,2.8,,F,46,Chennai,
C000288,2024-04-13,33,43117.02,2024-11-25,1306.58,0.02,5,18,0,461,4,0.662,3,2.1,0.181,Male,22,Chennai,
C000289,2024-05-10,44,14018.03,2024-05-16,318.59,0.012,5,96,0,654,5,0.731,9,3.4,0.411,M,30,chennai,
C000290,2024-07-30,26,26077.08,2024-08-15,1002.96,0.077,4,92,0,563,0,0.732,2,1.6,0.339,male,58,Delhi,social
C000291,2024-08-09,50,66381.69,2025-05-26,1327.63,0.074,8,8,0,279,2,0.712,19,2.9,0.074,Female,37,BANGALORE,organic
C000292,2024-07-09,6,1244.98,2024-08-15,207.5,0.213,9,10,0,563,3,0.02,13,4.9,0.289,Female,64,Bangalore,referral
C000293,2024-05-16,2,3395.92,2025-03-09,1697.96,,9,38,0,357,4,0.588,8,,0.362,M,20,Hyderabad,social
C000294,2024-02-29,47,59283.01,2025-01-15,1261.34,0.348,2,,0,410,5,0.703,9,2.7,0.115,M,55,Bangalore,organic
C000295,2024-05-31,11,21618.74,2024-12-01,1965.34,0.17,2,93,0,455,1,0.186,14,3.7,0.238,F,33,Hyderabad,organic
C000296,2024-12-21,25,50284.94,2025-11-07,2011.4,0.436,3,11,0,114,3,0.262,7,3.5,0.002,F,43,Ahmedabad,social
C000297,2024-11-08,43,20589.62,2025-02-05,478.83,0.296,10,98,0,389,4,0.569,12,3.6,0.598,Male,67,chennai,
C000298,2024-01-15,48,126498.62,2024-08-02,2635.39,0.09,8,2,0,576,0,0.541,4,2.6,0.073,Male,62,Chandigarh,social
C000299,2024-04-10,40,89458.36,2025-04-11,2236.46,0.315,2,96,0,324,4,0.607,12,1.2,0.293,F,999,Noida,referral
C000300,2024-08-08,7,16689.49,2025-03-22,2384.21,0.472,1,77,0,344,1,0.7,9,2.4,0.432,Male,20,Bnglr,
C000301,2024-05-13,3,1549.28,2024-07-06,516.43,,10,7,0,603,4,0.735,5,2.6,0.571,F,52,Gurgaon,referral
C000302,2024-04-29,34,27625.45,2025-03-03,812.51,0.185,9,60,0,363,0,0.571,18,2.3,0.598,F,30,mumbai,social
C000303,2024-12-14,45,110549.58,2025-02-27,2456.66,0.222,8,6,0,367,3,0.689,4,1.9,0.09,male,65,Noida,referral
C000304,2024-02-29,39,93513.89,2024-08-31,2397.79,0.44,1,73,0,547,1,0.51,0,1.7,,M,29,Chandigarh,referral
C000305,2024-06-21,14,24787.8,2025-07-11,1770.56,0.338,6,33,0,233,4,0.756,12,3.7,0.143,M,39,Kolkata,
C000306,2024-05-09,6,13705.99,2024-12-24,2284.33,0.461,3,87,0,432,4,0.054,8,3.2,0.441,female,36,bangalore,referral
C000307,2024-02-23,13,32851.77,2025-01-05,2527.06,0.374,2,,0,420,4,0.174,1,3.9,0.533,Male,63,Chennai,referral
C000308,2024-05-25,12,28117.27,2024-11-16,2343.11,0.293,6,17,0,470,3,0.477,7,2.7,,F,60,mumbai,paid_ad
C000309,2024-09-27,19,29228.67,2025-05-03,1538.35,0.036,9,4,0,302,0,0.131,20,4.8,,M,23,Chandigarh,paid_ad
C000310,2024-01-11,16,4269.16,2024-07-11,266.82,0.055,1,96,0,598,2,0.339,10,2.8,0.268,,35,Bangalore,organic
C000311,2024-08-03,18,49258.31,2024-10-10,2736.57,0.173,0,27,0,507,4,0.117,17,1.4,0.083,,30,chennai,
C000312,2024-03-16,27,63906.65,2024-11-14,2366.91,0.264,4,65,0,472,1,0.594,0,4.4,0.477,,61,mumbai,social
C000313,2024-03-21,20,55859.5,2025-03-14,2792.97,0.46,4,,0,352,0,0.221,14,4.4,,Male,32,Hyderabad,
C000314,2024-05-01,47,90204.81,2025-02-05,1919.25,0.211,0,66,0,389,3,0.047,16,2.2,,,32,Chennai,social
C000315,2024-03-23,17,17232.81,2024-08-07,1013.69,0.193,6,,0,571,2,0.04,20,3.4,0.115,Male,45,Delhi,organic
C000316,2024-11-29,3,4454.71,2025-07-24,1484.9,,4,83,0,220,5,0.192,11,3.3,0.334,Female,32,Jaipur,organic
C000317,2024-04-21,10,5434.35,2024-09-09,543.44,0.454,1,30,0,538,2,0.701,19,2.1,0.082,M,38,DELHI,referral
C000318,2024-10-13,46,25378.5,2025-10-31,551.71,0.01,8,79,0,121,5,0.139,1,3.3,0.443,male,39,Indore,social
C000319,2024-02-11,20,16122.3,2024-05-17,806.12,0.093,9,75,0,653,0,0.127,9,1.7,0.397,M,28,Ahmedabad,
C000320,2024-10-22,6,8330.25,2025-08-02,1388.38,0.273,5,81,0,211,5,0.429,11,1.2,0.582,Female,32,Pune,social
C000321,2024-07-28,20,43056.16,2024-10-29,2152.81,0.18,10,,0,488,5,0.397,12,1.7,0.109,male,24,Kolkata,referral
C000322,2024-08-17,50,96692.82,2025-08-05,1933.86,0.034,7,94,0,208,4,0.673,4,3.6,0.289,,56,Kolkata,
C000323,2024-08-23,28,71110.85,2024-11-27,2539.67,0.143,5,82,0,459,1,0.542,2,2.5,,,46,Mumbai,social
C000324,2024-12-09,39,108935.96,2025-10-14,2793.23,0.46,6,51,0,138,1,0.537,2,1.6,0.088,,21,Bnglr,
C000325,2024-03-15,48,94076.73,2024-10-11,1959.93,0.131,10,88,0,506,2,0.088,14,2.7,0.262,Male,28,Kolkata,
C000326,2024-11-02,50,98259.64,2025-11-14,1965.19,0.409,0,28,0,107,0,0.229,0,3.1,0.483,female,39,Lucknow,referral
C000327,2024-12-03,36,28086.97,2025-02-15,780.19,0.202,8,,0,379,0,0.139,16,2.6,0.264,male,66,Delhi,paid_ad
C000328,2024-06-24,35,39580.4,2025-04-19,1130.87,0.311,7,94,0,316,2,0.125,15,2.3,,M,55,Jaipur,referral
C000329,2024-08-01,47,70618.64,2025-02-10,1502.52,0.295,3,39,0,384,4,0.188,3,3.4,,,22,Indore,
C000330,2024-09-12,22,56894.01,2025-09-30,2586.09,0.168,7,84,0,152,3,0.135,18,1.0,0.481,female,999,Noida,organic
C000331,2024-04-30,26,32287.32,2024-12-07,1241.82,0.364,5,66,0,449,1,0.582,16,2.6,0.525,Female,68,Hyderabad,social
C000332,2024-10-24,41,36606.96,2024-11-15,892.85,0.215,8,23,0,471,2,0.637,4,2.7,0.519,M,20,Pune,
C000333,2024-11-12,17,19964.37,2025-07-17,1174.37,0.378,1,6,0,227,3,0.448,6,4.1,0.455,,41,Indore,
C000334,2024-01-19,48,124998.29,2025-01-22,2604.13,0.018,0,41,0,403,5,0.242,6,2.8,0.265,F,23,Bangalore,
C000335,2024-12-22,26,19726.54,2025-09-22,758.71,0.099,4,6,0,160,1,0.618,11,4.6,0.437,M,23,Bangalore,organic
C000336,2024-06-16,36,22392.04,2024-08-05,622.0,0.058,1,60,0,573,0,0.779,10,4.8,0.479,male,51,Mumbai,referral
C000337,2024-01-23,45,134174.87,2024-07-19,2981.66,0.419,9,84,0,590,4,0.056,14,4.3,0.591,Female,34,Indore,organic
C000338,2024-11-25,23,23091.06,2025-12-14,1003.96,0.402,1,10,0,77,2,0.676,17,2.1,0.209,M,41,Chennai,organic
C000339,2024-12-23,1,2052.79,2025-11-14,1026.39,,10,22,1,107,0,0.3,14,,0.172,male,66,Jaipur,organic
C000340,2024-09-22,5,3166.76,2025-07-29,633.35,0.109,6,85,0,215,2,0.225,13,3.4,0.049,,20,bangalore,social
C000341,2024-01-11,35,36267.62,2024-09-13,1036.22,0.294,3,,0,534,5,0.494,14,2.8,,,23,Chennai,
C000342,2024-06-02,6,45381.92,2025-05-07,2521.22,0.158,7,15,1,298,0,0.736,4,2.5,0.251,male,33,Delhi,referral
C000343,2024-10-29,2,4581.07,2025-05-02,2290.53,,8,47,0,303,3,0.339,4,,0.005,male,59,BANGALORE,paid_ad
C000344,2024-01-04,33,25265.12,2024-02-07,765.61,0.426,6,0,0,753,1,0.349,11,3.5,0.353,M,29,Hyderabad,social
C000345,2024-05-22,38,38517.04,2024-09-03,1013.61,0.099,1,27,0,544,5,0.591,20,2.8,0.583,Female,38,Indore,referral
C000346,2024-08-02,17,16420.57,2025-02-28,965.92,0.383,4,50,0,366,3,0.752,2,2.2,,Female,38,Bnglr,organic
C000347,2024-06-14,25,51016.71,2025-01-01,2040.67,0.04,3,31,0,424,4,0.126,17,3.8,,female,64,chennai,paid_ad
C000348,2024-09-10,19,56498.45,2025-06-19,2973.6,0.084,4,15,0,255,3,0.308,14,1.7,0.096,F,54,Bnglr,referral
C000349,2024-11-03,43,72014.56,2025-09-03,1674.76,0.218,8,19,0,179,3,0.16,18,2.0,,male,48,chennai,social
C000350,2024-10-26,31,49813.08,2025-08-30,1606.87,0.298,2,28,0,183,1,0.537,19,2.0,0.013,M,53,bangalore,paid_ad
C000351,2024-12-31,10,17736.37,2025-07-19,1773.64,0.427,7,77,0,225,2,0.104,12,3.0,,F,34,bangalore,organic
C000352,2024-08-18,25,73282.3,2025-03-04,2931.29,0.329,7,20,0,362,1,0.172,14,1.3,0.405,F,42,DELHI,social
C000353,2024-09-02,43,20413.94,2025-01-19,474.74,0.491,0,90,0,406,2,0.109,10,4.0,0.251,Male,38,Indore,organic
C000354,2024-11-28,48,81406.77,2025-02-17,1695.97,0.131,1,32,0,377,1,0.032,19,4.6,0.088,,59,Hyderabad,referral
C000355,2024-08-22,16,19623.86,2025-07-02,1226.49,0.401,4,,0,242,2,0.296,19,1.1,0.089,Female,26,Kolkata,social
C000356,2024-11-23,28,58868.64,2024-12-18,2102.45,0.016,5,75,0,438,3,0.185,19,1.6,0.107,male,50,Noida,paid_ad
C000357,2024-03-09,28,37869.4,2024-03-12,1352.48,0.185,10,45,0,719,5,0.528,17,4.8,0.318,F,56,Kolkata,
C000358,2024-07-05,42,118847.05,2024-10-01,2829.69,0.302,8,,0,516,2,0.636,12,2.1,0.461,,46,bangalore,organic
C000359,2024-01-11,36,88531.53,2024-07-25,2459.21,0.438,2,17,0,584,1,0.244,2,4.2,0.494,male,27,Chandigarh,paid_ad
C000360,2024-05-26,11,31536.82,2024-06-06,2866.98,0.196,4,72,0,633,4,0.437,5,4.2,,F,18,Lucknow,paid_ad
C000361,2024-04-20,33,48024.95,2025-05-07,1455.3,0.16,6,44,0,298,4,0.75,16,1.0,0.529,F,40,Pune,organic
C000362,2024-01-24,40,60283.48,2024-03-20,1507.09,0.477,4,,0,711,4,0.314,12,2.0,0.083,Male,24,chennai,paid_ad
C000363,2024-07-19,2,2819.53,2024-09-11,1409.77,,9,5,0,536,3,0.565,13,,0.575,M,54,Chennai,paid_ad
C000364,2024-01-27,46,78617.45,2024-08-17,1709.08,0.232,4,98,0,561,0,0.178,7,2.6,0.049,Female,47,Delhi,organic
C000365,2024-04-01,39,44411.8,2024-05-31,1138.76,0.048,8,,0,639,1,0.792,7,3.1,0.412,Female,21,Bangalore,referral
C000366,2024-05-17,4,3447.28,2024-10-24,861.82,0.33,5,49,0,493,4,0.398,9,4.6,0.399,Female,51,Gurgaon,referral
C000367,2024-01-12,11,9800.47,2024-01-15,890.95,0.132,0,15,0,776,0,0.299,4,3.2,,Male,45,chennai,social
C000368,2024-12-14,14,13632.83,2025-05-16,973.77,0.017,0,7,0,289,2,0.546,14,2.2,0.534,Male,47,Hyderabad,paid_ad
C000369,2024-08-05,3,23852.64,2025-05-23,2650.29,0.02,7,0,1,282,0,0.271,8,4.3,0.228,Male,24,Indore,
C000370,2024-01-06,29,51487.89,2024-07-20,1775.44,0.492,9,35,0,589,5,0.677,11,3.4,0.393,male,47,DELHI,
C000371,2024-05-20,40,17198.33,2024-06-23,429.96,0.392,1,79,0,616,0,0.078,8,4.9,0.269,F,28,Noida,
C000372,2024-07-18,3,6972.15,2025-08-10,633.83,0.499,9,15,1,203,0,0.751,0,2.1,0.521,female,40,Ahmedabad,referral
C000373,2024-05-25,50,43770.22,2024-11-06,875.4,0.166,10,21,0,480,4,0.666,10,1.9,0.144,male,38,Lucknow,social
C000374,2024-12-18,42,18120.44,2025-12-23,431.44,0.037,5,59,0,68,4,0.605,19,2.4,0.104,,46,Kolkata,referral
C000375,2024-03-07,7,4877.79,2024-12-31,696.83,0.482,1,84,0,425,5,0.018,14,2.2,0.525,M,55,Bangalore,social
C000376,2024-05-31,31,81860.35,2025-01-23,2640.66,0.008,4,20,0,402,0,0.482,19,3.4,0.478,female,46,DELHI,
C000377,2024-03-22,39,112348.59,2025-01-10,2880.73,0.368,5,64,0,415,0,0.697,7,3.1,,male,36,Kochi,
C000378,2024-03-18,16,21853.96,2025-02-15,1365.87,0.435,6,19,0,379,3,0.408,6,1.2,0.56,F,66,Noida,referral
C000379,2024-03-15,49,31405.76,2025-03-13,640.93,0.266,0,27,0,353,2,0.642,7,2.4,0.096,female,68,Pune,paid_ad
C000380,2024-01-31,50,105181.24,2024-04-08,2103.62,0.166,5,84,0,692,1,0.042,3,2.3,0.394,,35,Noida,referral
C000381,2024-07-08,46,61936.42,2025-07-08,1346.44,0.177,7,25,0,236,2,0.272,20,1.3,0.291,male,50,Jaipur,paid_ad
C000382,2024-11-16,21,16437.04,2024-12-29,782.72,0.078,0,88,0,427,2,0.506,4,2.1,0.595,male,46,Jaipur,
C000383,2024-11-02,34,13769.84,2025-10-14,405.0,0.253,2,84,0,138,4,0.145,13,2.5,0.136,F,23,Bangalore,paid_ad
C000384,2024-02-29,17,46469.7,2024-08-06,2733.51,0.411,1,65,0,572,1,0.438,5,3.8,0.31,,52,Pune,referral
C000385,2024-01-29,13,22352.95,2024-08-12,1719.46,0.291,4,3,0,566,5,0.195,11,3.8,0.342,,50,mumbai,referral
C000386,2024-12-23,37,97826.28,2025-08-09,2643.95,0.407,7,92,0,204,4,0.637,9,2.4,0.102,Female,29,Pune,social
C000387,2024-10-09,46,109499.23,2025-05-08,2380.42,0.449,3,44,0,297,1,0.134,9,3.0,0.222,Female,41,DELHI,paid_ad
C000388,2024-06-06,19,55157.96,2024-11-12,2903.05,0.143,4,38,0,474,5,0.21,15,1.5,0.122,M,62,Bnglr,social
C000389,2024-06-12,4,12600.71,2025-04-16,1050.06,0.481,6,14,1,319,0,0.452,19,3.9,0.485,F,37,Bangalore,organic
C000390,2024-09-27,34,56416.47,2025-06-25,1659.31,0.384,1,,0,249,0,0.257,10,2.0,0.536,M,57,Ahmedabad,organic
C000391,2024-07-09,2,4588.5,2024-12-16,2294.25,,10,76,0,440,0,0.79,12,,0.035,,51,Delhi,organic
C000392,2024-10-15,5,9492.99,2025-05-31,1898.6,0.439,3,52,0,274,3,0.121,8,2.8,0.402,male,23,Noida,referral
C000393,2024-02-20,44,11272.05,2024-10-08,256.18,0.477,3,90,0,509,3,0.402,19,1.3,0.485,Male,33,Delhi,
C000394,2024-08-04,2,5387.52,2025-04-05,2693.76,,9,70,0,330,5,0.415,1,,0.445,Female,21,Ahmedabad,paid_ad
C000395,2024-08-31,16,20458.59,2025-03-03,1278.66,0.413,6,,0,363,4,0.506,0,3.1,0.029,Male,67,bangalore,
C000396,2024-04-19,34,91276.08,2024-11-28,2684.59,0.204,5,,0,458,1,0.2,4,3.0,0.033,F,20,Kochi,social
C000397,2024-05-31,14,17470.62,2025-02-26,1247.9,0.33,0,31,0,368,4,0.333,11,4.0,0.46,female,49,Pune,paid_ad
C000398,2024-12-05,36,80637.49,2025-02-22,2239.93,0.279,7,76,0,372,3,0.554,2,2.5,,female,25,Hyderabad,referral
